#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Chlamydia_sp_10DC88	NZ_CP006571.1	685539	685952	+	-	-	RT28_RS03045	WP_038501309.1	137	KH domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	686013	688451	-	-	-	RT28_RS03050	WP_020356547.1	812	MULTISPECIES: bifunctional UDP-N-acetylmuramate--L-alanine ligase/D-alanine--D-alanine ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	688461	689531	-	-	-	RT28_RS03055	WP_038500828.1	356	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	689518	690597	-	-	-	RT28_RS03060	WP_020356549.1	359	MULTISPECIES: putative lipid II flippase FtsW
Chlamydia_sp_10DC88	NZ_CP006571.1	690617	691321	-	-	-	RT28_RS03065	WP_020356551.1	234	MULTISPECIES: LysM peptidoglycan-binding domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	691318	692577	-	-	murD	RT28_RS03070	WP_038500831.1	419	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	693646	694992	-	-	-	RT28_RS03080	WP_038500834.1	448	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	695352	696869	+	-	-	RT28_RS03090	WP_038500837.1	505	TCP-1/cpn60 chaperonin family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	697013	697888	+	-	-	RT28_RS03095	WP_020356556.1	291	MULTISPECIES: metallophosphoesterase
Chlamydia_sp_10DC88	NZ_CP006571.1	697931	698152	-	-	-	RT28_RS03100	WP_020356557.1	73	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	698212	698784	-	-	-	RT28_RS03105	WP_020356558.1	190	MULTISPECIES: elongation factor P
Chlamydia_sp_10DC88	NZ_CP006571.1	698970	699836	+	-	-	RT28_RS03110	WP_020356559.1	288	MULTISPECIES: AMP nucleosidase
Chlamydia_sp_10DC88	NZ_CP006571.1	699830	701830	-	-	-	RT28_RS03115	WP_038500840.1	666	transketolase
Chlamydia_sp_10DC88	NZ_CP006571.1	702066	704696	+	-	-	RT28_RS03120	WP_038500843.1	876	alanine--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	707930	708931	+	-	-	RT28_RS03130	WP_020359139.1	333	MULTISPECIES: uroporphyrinogen decarboxylase
Chlamydia_sp_10DC88	NZ_CP006571.1	708904	710277	+	-	-	RT28_RS03135	WP_038500846.1	457	oxygen-independent coproporphyrinogen III oxidase
Chlamydia_sp_10DC88	NZ_CP006571.1	710274	711578	+	-	-	RT28_RS03140	WP_038500849.1	434	protoporphyrinogen oxidase
Chlamydia_sp_10DC88	NZ_CP006571.1	711510	714023	-	-	-	RT28_RS03145	WP_038500853.1	837	DNA-binding protein
Chlamydia_sp_10DC88	NZ_CP006571.1	714403	714753	+	-	-	RT28_RS03150	WP_020356567.1	116	MULTISPECIES: histone H1-like protein Hc1
Chlamydia_sp_10DC88	NZ_CP006571.1	714941	716143	+	-	-	RT28_RS03155	WP_038500856.1	400	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
Chlamydia_sp_10DC88	NZ_CP006571.1	716215	716568	+	-	-	RT28_RS03160	WP_020356569.1	117	MULTISPECIES: preprotein translocase subunit YajC
Chlamydia_sp_10DC88	NZ_CP006571.1	716687	717982	+	-	-	RT28_RS03165	WP_038500859.1	431	NADH:ubiquinone reductase (Na(+)-transporting) subunit F
Chlamydia_sp_10DC88	NZ_CP006571.1	723864	726260	+	-	-	RT28_RS03190	WP_038500862.1	798	DNA translocase FtsK
Chlamydia_sp_10DC88	NZ_CP006571.1	726263	727054	+	-	-	RT28_RS03195	WP_020355577.1	263	MULTISPECIES: MBL fold metallo-hydrolase
Chlamydia_sp_10DC88	NZ_CP006571.1	727051	727713	+	-	-	RT28_RS03200	WP_020359141.1	220	MULTISPECIES: SET domain-containing protein-lysine N-methyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	727718	728170	-	-	-	RT28_RS03205	WP_020355579.1	150	MULTISPECIES: YbhB/YbcL family Raf kinase inhibitor-like protein
Chlamydia_sp_10DC88	NZ_CP006571.1	728445	729080	-	-	-	RT28_RS03210	WP_035392678.1	211	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	729327	730688	-	-	-	RT28_RS03215	WP_035392679.1	453	MULTISPECIES: sodium:alanine symporter family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	730805	731098	-	-	-	RT28_RS04855	WP_020355583.1	97	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	731379	732740	+	-	-	RT28_RS03225	WP_020355584.1	453	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	732748	733215	-	-	-	RT28_RS03230	WP_038501311.1	155	6,7-dimethyl-8-ribityllumazine synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	733236	734474	-	-	-	RT28_RS03235	WP_038500865.1	412	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II
Chlamydia_sp_10DC88	NZ_CP006571.1	734565	735668	-	-	-	RT28_RS03240	WP_038500868.1	367	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
Chlamydia_sp_10DC88	NZ_CP006571.1	735716	736999	+	-	-	RT28_RS03245	WP_020355589.1	427	MULTISPECIES: serine--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	737033	737779	+	-	-	RT28_RS03250	WP_038500871.1	248	membrane protein
Chlamydia_sp_10DC88	NZ_CP006571.1	737796	739769	+	-	-	RT28_RS03255	WP_020355591.1	657	MULTISPECIES: cadmium-translocating P-type ATPase
Chlamydia_sp_10DC88	NZ_CP006571.1	739771	740910	-	-	-	RT28_RS03260	WP_020355592.1	379	MULTISPECIES: FtsW/RodA/SpoVE family cell cycle protein
Chlamydia_sp_10DC88	NZ_CP006571.1	740950	741528	+	-	-	RT28_RS03265	WP_035392681.1	192	MULTISPECIES: biotin-
Chlamydia_sp_10DC88	NZ_CP006571.1	741496	741999	-	-	-	RT28_RS03270	WP_020355594.1	167	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	742043	742750	-	-	-	RT28_RS03275	WP_020355595.1	235	MULTISPECIES: rRNA pseudouridine synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	742908	743591	+	-	-	RT28_RS03280	WP_020355596.1	227	MULTISPECIES: 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Chlamydia_sp_10DC88	NZ_CP006571.1	743546	744703	+	-	-	RT28_RS03285	WP_020359146.1	385	MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme
Chlamydia_sp_10DC88	NZ_CP006571.1	744700	745521	+	-	-	RT28_RS03290	WP_038500876.1	273	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	745622	746650	+	-	-	RT28_RS03295	WP_020355599.1	342	MULTISPECIES: secretory of YscJ/FliF family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	746666	747214	+	-	-	RT28_RS03300	WP_038501313.1	182	flagellar biosynthesis protein
Chlamydia_sp_10DC88	NZ_CP006571.1	747211	748515	+	-	-	RT28_RS03305	WP_020355601.1	434	MULTISPECIES: FliI/YscN family ATPase
Chlamydia_sp_10DC88	NZ_CP006571.1	748508	748867	+	-	-	RT28_RS03310	WP_020355602.1	119	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	750268	751275	+	-	-	RT28_RS03320	WP_038500880.1	335	NAD(P)-dependent glycerol-3-phosphate dehydrogenase
Chlamydia_sp_10DC88	NZ_CP006571.1	751397	752431	+	-	-	RT28_RS03325	WP_020355605.1	344	MULTISPECIES: outer membrane protein B
Chlamydia_sp_10DC88	NZ_CP006571.1	752428	753588	-	-	-	RT28_RS03330	WP_020355606.1	386	MULTISPECIES: effector from type III secretion system family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	753608	755785	-	-	-	RT28_RS03335	WP_051485710.1	725	effector from type III secretion system family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	755981	757777	-	-	-	RT28_RS03340	WP_020355608.1	598	MULTISPECIES: phosphoenolpyruvate carboxykinase (GTP)
Chlamydia_sp_10DC88	NZ_CP006571.1	757774	758874	-	-	-	RT28_RS03345	WP_020355609.1	366	MULTISPECIES: rod shape-determining protein
Chlamydia_sp_10DC88	NZ_CP006571.1	758879	762385	-	-	-	RT28_RS03350	WP_020355610.1	1168	MULTISPECIES: DEAD/DEAH box helicase
Chlamydia_sp_10DC88	NZ_CP006571.1	762679	763995	+	-	-	RT28_RS03360	WP_038501315.1	438	trigger factor
Chlamydia_sp_10DC88	NZ_CP006571.1	764176	764787	+	-	-	RT28_RS03365	WP_020355612.1	203	MULTISPECIES: ATP-dependent Clp protease proteolytic subunit
Chlamydia_sp_10DC88	NZ_CP006571.1	764797	766062	+	-	-	RT28_RS03370	WP_038500886.1	421	ATP-dependent Clp protease ATP-binding subunit ClpX
Chlamydia_sp_10DC88	NZ_CP006571.1	766092	767324	+	-	-	RT28_RS03375	WP_020355614.1	410	MULTISPECIES: CCA tRNA nucleotidyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	767431	768852	+	-	-	RT28_RS03380	WP_020359149.1	473	MULTISPECIES: ribosome biogenesis GTPase Der
Chlamydia_sp_10DC88	NZ_CP006571.1	768916	769455	+	-	-	RT28_RS03385	WP_038500889.1	179	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	769519	772428	-	-	-	RT28_RS03390	WP_038500892.1	969	preprotein translocase subunit SecA
Chlamydia_sp_10DC88	NZ_CP006571.1	772602	773927	-	-	-	RT28_RS03395	WP_020359150.1	441	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	773993	774892	-	-	-	RT28_RS03400	WP_020359151.1	299	MULTISPECIES: phosphatidylserine decarboxylase
Chlamydia_sp_10DC88	NZ_CP006571.1	775043	776374	+	-	-	RT28_RS03405	WP_020355621.1	443	MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
Chlamydia_sp_10DC88	NZ_CP006571.1	776364	777002	+	-	-	RT28_RS03410	WP_020355622.1	212	MULTISPECIES: endonuclease III
Chlamydia_sp_10DC88	NZ_CP006571.1	777139	778371	+	-	-	RT28_RS03415	WP_020355623.1	410	MULTISPECIES: branched-chain amino acid transport system II carrier protein
Chlamydia_sp_10DC88	NZ_CP006571.1	782024	782485	-	-	-	RT28_RS03425	WP_020355625.1	153	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	782740	784131	+	-	-	RT28_RS03430	WP_038500896.1	463	dihydrolipoyl dehydrogenase
Chlamydia_sp_10DC88	NZ_CP006571.1	785260	786240	+	-	-	RT28_RS03440	WP_020355628.1	326	MULTISPECIES: EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein
Chlamydia_sp_10DC88	NZ_CP006571.1	786240	787073	+	-	-	RT28_RS03445	WP_020355629.1	277	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	787221	787910	+	-	-	RT28_RS03450	WP_038500899.1	229	HrpE/YscL family type III secretion apparatus protein
Chlamydia_sp_10DC88	NZ_CP006571.1	787926	788837	+	-	-	RT28_RS03455	WP_081750424.1	303	EscR/YscR/HrcR family type III secretion system export apparatus protein
Chlamydia_sp_10DC88	NZ_CP006571.1	788847	789131	+	-	-	RT28_RS03460	WP_035392684.1	94	MULTISPECIES: EscS/YscS/HrcS family type III secretion system export apparatus protein
Chlamydia_sp_10DC88	NZ_CP006571.1	789138	790010	+	-	-	RT28_RS03465	WP_020355633.1	290	MULTISPECIES: EscT/YscT/HrcT family type III secretion system export apparatus protein
Chlamydia_sp_10DC88	NZ_CP006571.1	790073	790516	-	-	-	RT28_RS03470	WP_020355634.1	147	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	791617	792171	-	-	-	RT28_RS03480	WP_038500902.1	184	DUF1494 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	792156	792584	-	-	-	RT28_RS03485	WP_020355637.1	142	MULTISPECIES: type II secretion system protein
Chlamydia_sp_10DC88	NZ_CP006571.1	792594	792968	-	-	-	RT28_RS03490	WP_020355638.1	124	MULTISPECIES: type II secretion system protein
Chlamydia_sp_10DC88	NZ_CP006571.1	794176	795666	-	-	-	RT28_RS03500	WP_038501320.1	496	type II/IV secretion system protein
Chlamydia_sp_10DC88	NZ_CP006571.1	795656	797926	-	-	-	RT28_RS03505	WP_038500905.1	756	type II secretion system protein GspD
Chlamydia_sp_10DC88	NZ_CP006571.1	797927	799189	-	-	-	RT28_RS03510	WP_038500909.1	420	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	799365	800441	-	-	-	RT28_RS03515	WP_038501322.1	358	aminopeptidase P family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	800441	802177	-	-	-	RT28_RS03520	WP_038500913.1	578	DNA mismatch repair endonuclease MutL
Chlamydia_sp_10DC88	NZ_CP006571.1	802400	803092	+	-	-	RT28_RS03525	WP_020355645.1	230	MULTISPECIES: CesD/SycD/LcrH family type III secretion system chaperone
Chlamydia_sp_10DC88	NZ_CP006571.1	803120	803485	+	-	-	RT28_RS03530	WP_020355646.1	121	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	803519	804961	+	-	-	RT28_RS03535	WP_038501324.1	480	type III secretion system membrane protein
Chlamydia_sp_10DC88	NZ_CP006571.1	804988	806295	+	-	-	RT28_RS03540	WP_038500916.1	435	type III secretion system protein
Chlamydia_sp_10DC88	NZ_CP006571.1	806354	807256	-	-	-	RT28_RS03545	WP_020355649.1	300	MULTISPECIES: DMT family transporter
Chlamydia_sp_10DC88	NZ_CP006571.1	807464	809368	+	-	-	RT28_RS03550	WP_020355650.1	634	MULTISPECIES: threonine--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	809399	810163	+	-	-	RT28_RS03555	WP_020355651.1	254	MULTISPECIES: ParA family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	810167	810919	+	-	-	RT28_RS03560	WP_020355652.1	250	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	810923	811480	+	-	-	RT28_RS03565	WP_020355653.1	185	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	811488	812543	+	-	-	RT28_RS03570	WP_038500922.1	351	tryptophan--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	812533	814503	+	-	-	RT28_RS03575	WP_038500925.1	656	excinuclease ABC subunit B
Chlamydia_sp_10DC88	NZ_CP006571.1	814634	815908	+	-	-	RT28_RS03580	WP_038500928.1	424	phosphopyruvate hydratase
Chlamydia_sp_10DC88	NZ_CP006571.1	816094	817998	+	-	-	RT28_RS03585	WP_038500931.1	634	HAMP domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	819962	822841	+	-	-	RT28_RS03595	WP_038500935.1	959	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	822845	823621	-	-	-	RT28_RS03600	WP_038500938.1	258	succinate dehydrogenase iron-sulfur subunit
Chlamydia_sp_10DC88	NZ_CP006571.1	823632	825509	-	-	-	RT28_RS03605	WP_038500941.1	625	succinate dehydrogenase flavoprotein subunit
Chlamydia_sp_10DC88	NZ_CP006571.1	825513	826268	-	-	-	RT28_RS03610	WP_020355662.1	251	MULTISPECIES: succinate dehydrogenase/Fumarate reductase subunit
Chlamydia_sp_10DC88	NZ_CP006571.1	826488	827285	-	-	-	RT28_RS03615	WP_038500944.1	265	YchF/TatD family DNA exonuclease
Chlamydia_sp_10DC88	NZ_CP006571.1	827433	829568	-	-	-	RT28_RS03620	WP_038500947.1	711	thio:disulfide interchange protein
Chlamydia_sp_10DC88	NZ_CP006571.1	830429	830836	+	-	-	RT28_RS03630	WP_020355666.1	135	MULTISPECIES: biopolymer transporter ExbD
Chlamydia_sp_10DC88	NZ_CP006571.1	830839	831558	+	-	-	RT28_RS03635	WP_038500950.1	239	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	831576	832859	+	-	tolB	RT28_RS03640	WP_020355668.1	427	MULTISPECIES: Tol-Pal system protein TolB
Chlamydia_sp_10DC88	NZ_CP006571.1	832870	833445	+	-	-	RT28_RS03645	WP_020355669.1	191	MULTISPECIES: OmpA family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	833435	834046	+	-	-	RT28_RS03650	WP_020359160.1	203	MULTISPECIES: LysM peptidoglycan-binding domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	834146	834544	+	-	-	RT28_RS03655	WP_020355672.1	132	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	834541	835131	-	-	-	RT28_RS03660	WP_020355673.1	196	MULTISPECIES: peroxiredoxin
Chlamydia_sp_10DC88	NZ_CP006571.1	835355	836965	-	-	-	RT28_RS03670	WP_038500953.1	536	chaperonin GroEL
Chlamydia_sp_10DC88	NZ_CP006571.1	837049	838287	-	-	-	RT28_RS03675	WP_020359161.1	412	MULTISPECIES: DUF1343 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	839081	839314	-	-	-	RT28_RS03685	WP_020359162.1	77	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	839311	840000	-	-	-	RT28_RS03690	WP_038500956.1	229	uracil-DNA glycosylase
Chlamydia_sp_10DC88	NZ_CP006571.1	840109	842022	+	-	-	RT28_RS03695	WP_038500959.1	637	ATP-dependent DNA helicase
Chlamydia_sp_10DC88	NZ_CP006571.1	842029	843309	+	-	-	RT28_RS03700	WP_038500962.1	426	RNA polymerase sigma-54 factor
Chlamydia_sp_10DC88	NZ_CP006571.1	843306	844103	-	-	-	RT28_RS03705	WP_020355681.1	265	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	844571	847165	+	-	-	RT28_RS03710	WP_038500965.1	864	type I DNA topoisomerase
Chlamydia_sp_10DC88	NZ_CP006571.1	847108	848127	-	-	-	RT28_RS03715	WP_038500968.1	339	tRNA dihydrouridine synthase DusB
Chlamydia_sp_10DC88	NZ_CP006571.1	848497	849897	+	-	-	RT28_RS03725	WP_038500971.1	466	membrane protein
Chlamydia_sp_10DC88	NZ_CP006571.1	849894	850478	+	-	-	RT28_RS03730	WP_020355685.1	194	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	850469	851749	+	-	-	RT28_RS03735	WP_038500973.1	426	MORN repeat variant family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	851762	851986	-	-	-	RT28_RS03740	WP_035392687.1	74	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	852176	853228	+	-	-	RT28_RS03745	WP_038501326.1	350	recombinase RecA
Chlamydia_sp_10DC88	NZ_CP006571.1	853301	854041	-	-	-	RT28_RS03750	WP_020355688.1	246	MULTISPECIES: putative folate metabolism gamma-glutamate ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	853995	854501	-	-	-	RT28_RS03755	WP_038500976.1	168	dihydrofolate reductase
Chlamydia_sp_10DC88	NZ_CP006571.1	854498	855841	-	-	-	RT28_RS03760	WP_038500979.1	447	dihydropteroate synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	855838	856194	-	-	-	RT28_RS03765	WP_081750431.1	118	dihydroneopterin aldolase
Chlamydia_sp_10DC88	NZ_CP006571.1	856245	857951	-	-	-	RT28_RS03770	WP_020355692.1	568	MULTISPECIES: RNA polymerase sigma factor
Chlamydia_sp_10DC88	NZ_CP006571.1	858042	859247	-	-	-	RT28_RS03775	WP_038500982.1	401	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	859519	859815	+	-	-	RT28_RS03780	WP_020355694.1	98	MULTISPECIES: 30S ribosomal protein S20
Chlamydia_sp_10DC88	NZ_CP006571.1	859837	860646	+	-	-	RT28_RS03785	WP_038500987.1	269	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	860671	862197	-	-	-	RT28_RS03790	WP_038500990.1	508	exodeoxyribonuclease V subunit alpha
Chlamydia_sp_10DC88	NZ_CP006571.1	862187	864013	-	-	-	RT28_RS03795	WP_038500993.1	608	DUF1347 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	864214	864870	+	-	-	RT28_RS03800	WP_038500996.1	218	DNA-binding response regulator
Chlamydia_sp_10DC88	NZ_CP006571.1	864959	865570	+	-	-	RT28_RS03805	WP_020355700.1	203	MULTISPECIES: transferase
Chlamydia_sp_10DC88	NZ_CP006571.1	865586	866467	+	-	-	RT28_RS03810	WP_020355701.1	293	MULTISPECIES: polyprenyl synthetase family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	866571	866825	-	-	-	RT28_RS03820	WP_020355702.1	84	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	866906	868495	-	-	-	RT28_RS03825	WP_038501000.1	529	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	868790	869788	+	-	-	RT28_RS03830	WP_038501004.1	332	porphobilinogen synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	869805	871208	-	-	-	RT28_RS03835	WP_038501007.1	467	Na(+)-translocating NADH-quinone reductase subunit A
Chlamydia_sp_10DC88	NZ_CP006571.1	871230	871664	-	-	-	RT28_RS03840	WP_020355706.1	144	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	874072	875259	+	-	-	RT28_RS03855	WP_038501010.1	395	aspartate/tyrosine/aromatic aminotransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	875346	876404	+	-	-	RT28_RS03860	WP_038501013.1	352	PRK14872 family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	879480	882539	-	-	-	RT28_RS03870	WP_038501016.1	1019	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	882538	884226	+	-	-	RT28_RS03875	WP_020355712.1	562	MULTISPECIES: MFS transporter
Chlamydia_sp_10DC88	NZ_CP006571.1	884252	885211	-	-	-	RT28_RS03880	WP_038501019.1	319	rhodanese-related sulfurtransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	885448	886077	+	-	-	RT28_RS03885	WP_020355714.1	209	MULTISPECIES: 30S ribosomal protein S4
Chlamydia_sp_10DC88	NZ_CP006571.1	886149	887018	-	-	-	RT28_RS03890	WP_020355715.1	289	MULTISPECIES: deoxyribonuclease IV
Chlamydia_sp_10DC88	NZ_CP006571.1	887085	888728	+	-	-	RT28_RS03895	WP_038501024.1	547	murein biosynthesis integral membrane protein MurJ
Chlamydia_sp_10DC88	NZ_CP006571.1	888831	890105	+	-	-	RT28_RS03900	WP_038501027.1	424	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	890214	892112	+	-	-	RT28_RS03905	WP_038501030.1	632	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	892299	894920	-	-	-	RT28_RS03910	WP_038501033.1	873	effector from type III secretion system family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	895082	897616	+	-	-	RT28_RS03915	WP_038501036.1	844	effector from type III secretion system family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	897871	898593	-	-	-	RT28_RS03920	WP_038501039.1	240	LPS export ABC transporter ATP-binding protein
Chlamydia_sp_10DC88	NZ_CP006571.1	898600	899085	-	-	-	RT28_RS03925	WP_020355723.1	161	MULTISPECIES: DUF1137 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	899082	899891	-	-	-	RT28_RS03930	WP_020355724.1	269	MULTISPECIES: 3-deoxy-8-phosphooctulonate synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	900239	900475	-	-	-	RT28_RS03940	WP_020355725.1	78	MULTISPECIES: KH domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	900588	901553	-	-	-	RT28_RS03945	WP_038501043.1	321	RluA family pseudouridine synthase
Chlamydia_sp_10DC88	NZ_CP006571.1	901686	901985	-	-	-	RT28_RS03950	WP_020355727.1	99	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	902391	903836	-	-	-	RT28_RS03960	WP_038501046.1	481	DNA topoisomerase IV subunit A
Chlamydia_sp_10DC88	NZ_CP006571.1	906142	907161	+	-	hemA	RT28_RS03970	WP_038501049.1	339	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	907500	907916	+	-	-	RT28_RS03975	WP_038501052.1	138	CesT family type III secretion system chaperone
Chlamydia_sp_10DC88	NZ_CP006571.1	907923	910364	+	-	-	RT28_RS03980	WP_038501055.1	813	EscD/YscD/HrpQ family type III secretion system inner membrane ring protein
Chlamydia_sp_10DC88	NZ_CP006571.1	910411	910662	+	-	-	RT28_RS03985	WP_020355734.1	83	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	910686	910946	+	-	-	RT28_RS03990	WP_020355735.1	86	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	910965	911414	+	-	-	RT28_RS03995	WP_020355736.1	149	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	911452	912126	+	-	-	RT28_RS04000	WP_038501058.1	224	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	912128	913456	+	-	-	RT28_RS04005	WP_038501061.1	442	EscN/YscN/HrcN family type III secretion system ATPase
Chlamydia_sp_10DC88	NZ_CP006571.1	913474	913986	+	-	-	RT28_RS04010	WP_020355739.1	170	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	913977	914807	+	-	-	RT28_RS04015	WP_038501064.1	276	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	914820	915932	+	-	-	RT28_RS04020	WP_038501067.1	370	YscQ/HrcQ family type III secretion apparatus protein
Chlamydia_sp_10DC88	NZ_CP006571.1	915948	917450	+	-	-	RT28_RS04025	WP_038501070.1	500	serine/threonine protein kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	917447	920161	+	-	-	RT28_RS04030	WP_038501073.1	904	secretin
Chlamydia_sp_10DC88	NZ_CP006571.1	920491	921564	-	-	-	RT28_RS04040	WP_038501076.1	357	protein arginine kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	921548	922063	-	-	-	RT28_RS04045	WP_038501331.1	171	uvrB/uvrC motif family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	922455	922997	-	-	-	RT28_RS04060	WP_038501079.1	180	ribosome recycling factor
Chlamydia_sp_10DC88	NZ_CP006571.1	922999	923733	-	-	-	RT28_RS04065	WP_038501082.1	244	UMP kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	923752	924600	-	-	-	RT28_RS04070	WP_038501085.1	282	elongation factor Ts
Chlamydia_sp_10DC88	NZ_CP006571.1	925861	927039	-	-	-	RT28_RS04085	WP_038501092.1	392	porin
Chlamydia_sp_10DC88	NZ_CP006571.1	927604	930882	+	-	-	RT28_RS04090	WP_038501095.1	1092	peptidase
Chlamydia_sp_10DC88	NZ_CP006571.1	930944	931945	+	-	-	RT28_RS04095	WP_020355753.1	333	MULTISPECIES: tetratricopeptide repeat protein
