#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_007899.1	921328	922020	+	-	-	CF_RS03890	WP_011458328.1	230	demethylmenaquinone methyltransferase
chr	NC_007899.1	922024	923013	-	-	-	CF_RS03895	WP_011458329.1	329	UPF0158 family protein
chr	NC_007899.1	923155	923946	-	-	-	CF_RS03900	WP_041468008.1	263	diaminopimelate epimerase
chr	NC_007899.1	923915	924493	-	-	-	CF_RS03905	WP_041468010.1	192	ATP-dependent Clp protease proteolytic subunit
chr	NC_007899.1	924513	926006	-	-	-	CF_RS03910	WP_011458332.1	497	serine hydroxymethyltransferase
chr	NC_007899.1	926337	926981	+	-	-	CF_RS03915	WP_011458333.1	214	uroporphyrinogen-III synthase
chr	NC_007899.1	927003	927404	+	-	-	CF_RS03920	WP_011458334.1	133	hypothetical protein
chr	NC_007899.1	927482	928579	+	-	-	CF_RS03925	WP_011458335.1	365	membrane protein
chr	NC_007899.1	928814	928996	-	-	-	CF_RS03930	WP_011458336.1	60	hypothetical protein
chr	NC_007899.1	929061	929825	+	-	-	CF_RS03935	WP_011458337.1	254	hypothetical protein
chr	NC_007899.1	930229	931218	-	-	-	CF_RS03940	WP_011458338.1	329	KpsF/GutQ family sugar-phosphate isomerase
chr	NC_007899.1	931251	932420	-	-	-	CF_RS03945	WP_011458339.1	389	2-oxo acid dehydrogenase subunit E2
chr	NC_007899.1	932434	933681	-	-	-	CF_RS03950	WP_011458340.1	415	dicarboxylate/amino acid:cation symporter
chr	NC_007899.1	933685	934788	-	-	-	CF_RS03955	WP_041468013.1	367	tetraacyldisaccharide 4\'-kinase
chr	NC_007899.1	935042	935839	-	-	-	CF_RS03960	WP_011458342.1	265	RNA methyltransferase
chr	NC_007899.1	935827	936651	-	-	-	CF_RS03965	WP_011458343.1	274	class I SAM-dependent rRNA methyltransferase
chr	NC_007899.1	936653	937258	-	-	-	CF_RS03970	WP_011458344.1	201	riboflavin synthase
chr	NC_007899.1	937477	937935	+	-	-	CF_RS03975	WP_006342890.1	152	MULTISPECIES: transcriptional regulator NrdR
chr	NC_007899.1	937964	938338	+	-	-	CF_RS03980	WP_011458345.1	124	RNA polymerase-binding transcription factor
chr	NC_007899.1	938344	938841	+	-	-	CF_RS03985	WP_011458346.1	165	lipoprotein signal peptidase
chr	NC_007899.1	938906	940261	+	-	-	CF_RS03990	WP_011458347.1	451	amino acid carrier protein
chr	NC_007899.1	940454	940807	+	-	-	CF_RS03995	WP_011458348.1	117	hypothetical protein
chr	NC_007899.1	940831	941133	+	-	-	CF_RS04000	WP_011458349.1	100	YtxH domain-containing protein
chr	NC_007899.1	941361	944174	+	-	-	CF_RS04005	WP_011458350.1	937	autotransporter domain-containing protein
chr	NC_007899.1	944373	949994	+	-	-	CF_RS04010	WP_011458351.1	1873	autotransporter domain-containing protein
chr	NC_007899.1	950118	950906	-	-	-	CF_RS04015	WP_011458352.1	262	hydroxyethylthiazole kinase
chr	NC_007899.1	950900	951538	-	-	-	CF_RS04020	WP_041468107.1	212	thiamine phosphate synthase
chr	NC_007899.1	952122	952955	+	-	-	CF_RS04030	WP_011458354.1	277	metal ABC transporter substrate-binding protein
chr	NC_007899.1	952952	953671	+	-	-	CF_RS04035	WP_011458355.1	239	metal ABC transporter ATP-binding protein
chr	NC_007899.1	953668	954561	+	-	-	CF_RS04040	WP_011458356.1	297	metal ABC transporter permease
chr	NC_007899.1	954459	955466	-	-	-	CF_RS04045	WP_011458357.1	335	GTPase ObgE
chr	NC_007899.1	955584	955832	-	-	-	CF_RS04050	WP_011458358.1	82	50S ribosomal protein L27
chr	NC_007899.1	955863	956183	-	-	-	CF_RS04055	WP_011458359.1	106	50S ribosomal protein L21
chr	NC_007899.1	956485	956937	-	-	-	CF_RS04065	WP_011458360.1	150	hypothetical protein
chr	NC_007899.1	957245	957775	+	-	-	CF_RS04070	WP_011458361.1	176	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
chr	NC_007899.1	957772	958821	-	-	-	CF_RS04075	WP_011458362.1	349	sulfite reductase flavoprotein subunit alpha
chr	NC_007899.1	958838	959155	-	-	-	CF_RS04080	WP_006342871.1	105	MULTISPECIES: 30S ribosomal protein S10
chr	NC_007899.1	959163	961247	-	-	-	CF_RS04085	WP_011458363.1	694	elongation factor G
chr	NC_007899.1	961289	961762	-	-	-	CF_RS04090	WP_011458364.1	157	30S ribosomal protein S7
chr	NC_007899.1	961806	962177	-	-	-	CF_RS04095	WP_006342868.1	123	MULTISPECIES: 30S ribosomal protein S12
chr	NC_007899.1	962949	963227	+	-	-	CF_RS04100	WP_011458365.1	92	hypothetical protein
chr	NC_007899.1	963353	965308	+	-	-	CF_RS04105	WP_011458366.1	651	S41 family peptidase
chr	NC_007899.1	965351	965824	-	-	-	CF_RS05140	WP_050711614.1	157	hypothetical protein
chr	NC_007899.1	966032	967708	-	-	-	CF_RS04115	WP_011458368.1	558	DUF11 domain-containing protein
chr	NC_007899.1	967873	968142	-	-	-	CF_RS04120	WP_011458369.1	89	hypothetical protein
chr	NC_007899.1	968568	968747	+	-	-	CF_RS04125	WP_011458370.1	59	hypothetical protein
chr	NC_007899.1	968803	970320	-	-	-	CF_RS04130	WP_011458371.1	505	glutamate--tRNA ligase
chr	NC_007899.1	970588	971136	-	-	-	CF_RS04135	WP_011458372.1	182	DNA-binding protein
chr	NC_007899.1	971773	972933	-	-	-	CF_RS04140	WP_011458373.1	386	hypothetical protein
chr	NC_007899.1	973384	975153	-	-	-	CF_RS04145	WP_011458374.1	589	single-stranded-DNA-specific exonuclease RecJ
chr	NC_007899.1	975242	979456	-	-	-	CF_RS04150	WP_011458375.1	1404	protein translocase subunit SecDF
chr	NC_007899.1	979692	980801	-	-	-	CF_RS04155	WP_011458377.1	369	hypothetical protein
chr	NC_007899.1	981401	982153	+	-	-	CF_RS04160	WP_011458378.1	250	isoprenyl transferase
chr	NC_007899.1	982156	983076	+	-	-	CF_RS04165	WP_011458379.1	306	CDP-archaeol synthase
chr	NC_007899.1	983073	983723	+	-	-	CF_RS04170	WP_011458380.1	216	(d)CMP kinase
chr	NC_007899.1	983720	984367	+	-	-	CF_RS04175	WP_011458381.1	215	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_007899.1	984373	986061	+	-	-	CF_RS04180	WP_011458382.1	562	arginine--tRNA ligase
chr	NC_007899.1	986064	987398	-	-	-	CF_RS04185	WP_011458383.1	444	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NC_007899.1	987631	990369	+	-	-	CF_RS04190	WP_011458384.1	912	type III secretion system actin-recruiting effector Tarp
chr	NC_007899.1	990406	991122	-	-	-	CF_RS04195	WP_011458385.1	238	YebC/PmpR family DNA-binding transcriptional regulator
chr	NC_007899.1	991109	991660	-	-	-	CF_RS04200	WP_011458386.1	183	hypothetical protein
chr	NC_007899.1	991699	992211	-	-	-	CF_RS04205	WP_011458387.1	170	GNAT family N-acetyltransferase
chr	NC_007899.1	993582	993845	+	-	-	CF_RS04215	WP_011458390.1	87	swiB complex protein
chr	NC_007899.1	993917	994891	+	-	-	CF_RS04220	WP_011458391.1	324	UDP-2,3-diacylglucosamine diphosphatase LpxG
chr	NC_007899.1	994881	995519	+	-	-	CF_RS04225	WP_011458392.1	212	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
chr	NC_007899.1	995516	996322	+	-	-	CF_RS04230	WP_011458393.1	268	tRNA pseudouridine(38-40) synthase TruA
chr	NC_007899.1	996265	996957	-	-	-	CF_RS04235	WP_041468109.1	230	HAD family phosphatase
chr	NC_007899.1	997084	997788	+	-	-	CF_RS04240	WP_011458395.1	234	hypothetical protein
chr	NC_007899.1	997956	998345	+	-	-	CF_RS04250	WP_041468022.1	129	hypothetical protein
chr	NC_007899.1	998326	999378	+	-	-	CF_RS04255	WP_011458397.1	350	PAS domain-containing protein
chr	NC_007899.1	999394	1002432	-	-	-	CF_RS04260	WP_011458398.1	1012	membrane protein
chr	NC_007899.1	1002617	1003777	+	-	-	CF_RS04265	WP_011458399.1	386	sigma-54-dependent Fis family transcriptional regulator
chr	NC_007899.1	1004081	1004767	+	-	-	CF_RS04275	WP_011458400.1	228	hypothetical protein
chr	NC_007899.1	1004721	1005293	+	-	-	CF_RS04280	WP_011458401.1	190	membrane protein
chr	NC_007899.1	1005298	1006041	+	-	-	CF_RS04285	WP_011458402.1	247	DNA repair protein RecO
chr	NC_007899.1	1005991	1006581	-	-	-	CF_RS04290	WP_041468024.1	196	hypothetical protein
chr	NC_007899.1	1006863	1007657	+	-	-	CF_RS04300	WP_011458404.1	264	RMD1 family protein
chr	NC_007899.1	1007647	1007958	+	-	-	CF_RS05220	WP_011458405.1	103	membrane protein insertion efficiency factor YidD
chr	NC_007899.1	1007882	1008973	-	-	-	CF_RS04305	WP_011458406.1	363	LysM peptidoglycan-binding domain-containing protein
chr	NC_007899.1	1009080	1011464	+	-	-	CF_RS04310	WP_011458407.1	794	phenylalanine--tRNA ligase subunit beta
chr	NC_007899.1	1011461	1012432	+	-	-	CF_RS04315	WP_011458408.1	323	toxin-antitoxin system YwqK family antitoxin
chr	NC_007899.1	1012447	1012974	+	-	-	CF_RS04320	WP_011458409.1	175	methylated-DNA-
chr	NC_007899.1	1012971	1014704	-	-	-	CF_RS04325	WP_011458410.1	577	ABC transporter permease subunit
chr	NC_007899.1	1014708	1016186	-	-	-	CF_RS04330	WP_011458411.1	492	ABC transporter permease
chr	NC_007899.1	1016168	1018288	-	-	-	CF_RS04335	WP_011458412.1	706	peptide ABC transporter substrate-binding protein
chr	NC_007899.1	1019262	1019474	+	-	-	CF_RS05225	WP_083755031.1	70	hypothetical protein
chr	NC_007899.1	1020229	1020558	-	-	-	CF_RS04340	WP_011458414.1	109	hypothetical protein
chr	NC_007899.1	1020612	1021619	-	-	-	CF_RS04345	WP_011458415.1	335	membrane protein
chr	NC_007899.1	1021716	1022672	+	-	-	CF_RS04350	WP_011458416.1	318	ferrochelatase
chr	NC_007899.1	1022677	1023429	-	-	-	CF_RS04355	WP_011458417.1	250	ABC transporter substrate-binding protein
chr	NC_007899.1	1023623	1024186	-	-	-	CF_RS04360	WP_011458418.1	187	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
chr	NC_007899.1	1024183	1024926	-	-	-	CF_RS04365	WP_011458419.1	247	phoshohydrolase
chr	NC_007899.1	1025038	1026366	-	-	-	CF_RS04370	WP_011458420.1	442	glucose-1-phosphate adenylyltransferase
chr	NC_007899.1	1026506	1027126	-	-	-	CF_RS04375	WP_011458421.1	206	orotate phosphoribosyltransferase
chr	NC_007899.1	1027188	1027448	+	-	-	CF_RS04380	WP_011458422.1	86	hypothetical protein
chr	NC_007899.1	1027707	1029101	-	-	-	CF_RS04385	WP_011458423.1	464	transcription termination factor Rho
chr	NC_007899.1	1029098	1029706	-	-	-	CF_RS04390	WP_011458424.1	202	dephospho-CoA kinase
chr	NC_007899.1	1029700	1032309	-	-	-	CF_RS04395	WP_011458425.1	869	DNA polymerase I
chr	NC_007899.1	1032340	1033341	-	-	-	CF_RS04400	WP_041468027.1	333	S49 family peptidase
chr	NC_007899.1	1033450	1035099	-	-	-	CF_RS04405	WP_011458427.1	549	NTP/H+ exchange transporter Npt2
chr	NC_007899.1	1035335	1035841	-	-	-	CF_RS04410	WP_011458428.1	168	CDP-alcohol phosphatidyltransferase family protein
chr	NC_007899.1	1036502	1037920	+	-	-	CF_RS04420	WP_041468028.1	472	replicative DNA helicase
chr	NC_007899.1	1038280	1038369	+	-	-	CF_RS05230	WP_072054076.1	29	MULTISPECIES: AURKAIP1/COX24 domain-containing protein
chr	NC_007899.1	1038380	1040215	+	-	-	CF_RS04425	WP_011458430.1	611	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
chr	NC_007899.1	1040202	1040906	+	-	-	CF_RS04430	WP_011458431.1	234	lipoate--protein ligase family protein
chr	NC_007899.1	1040919	1041344	-	-	-	CF_RS04435	WP_011458432.1	141	nucleoside-diphosphate kinase
chr	NC_007899.1	1041414	1042037	-	-	-	CF_RS04440	WP_011458433.1	207	Holliday junction branch migration protein RuvA
chr	NC_007899.1	1042037	1042543	-	-	-	CF_RS04445	WP_011458434.1	168	crossover junction endodeoxyribonuclease RuvC
chr	NC_007899.1	1042658	1043614	-	-	-	CF_RS04450	WP_011458435.1	318	hypothetical protein
chr	NC_007899.1	1044115	1044939	-	-	-	CF_RS04460	WP_011458436.1	274	hypothetical protein
chr	NC_007899.1	1044952	1045959	-	-	-	CF_RS04465	WP_011458437.1	335	type I glyceraldehyde-3-phosphate dehydrogenase
chr	NC_007899.1	1045999	1046427	-	-	-	CF_RS04470	WP_011458438.1	142	50S ribosomal protein L17
chr	NC_007899.1	1046436	1047566	-	-	-	CF_RS04475	WP_011458439.1	376	DNA-directed RNA polymerase subunit alpha
chr	NC_007899.1	1047587	1047985	-	-	-	CF_RS04480	WP_011458440.1	132	30S ribosomal protein S11
chr	NC_007899.1	1048006	1048374	-	-	-	CF_RS04485	WP_011006085.1	122	MULTISPECIES: 30S ribosomal protein S13
chr	NC_007899.1	1048430	1049803	-	-	-	CF_RS04490	WP_011458441.1	457	preprotein translocase subunit SecY
chr	NC_007899.1	1049828	1050262	-	-	-	CF_RS04495	WP_011458442.1	144	50S ribosomal protein L15
chr	NC_007899.1	1050255	1050752	-	-	-	CF_RS04500	WP_011458443.1	165	30S ribosomal protein S5
chr	NC_007899.1	1050768	1051139	-	-	-	CF_RS04505	WP_011458444.1	123	50S ribosomal protein L18
chr	NC_007899.1	1051162	1051713	-	-	-	CF_RS04510	WP_011458445.1	183	50S ribosomal protein L6
chr	NC_007899.1	1051745	1052146	-	-	-	CF_RS04515	WP_011458446.1	133	30S ribosomal protein S8
chr	NC_007899.1	1052164	1052706	-	-	-	CF_RS04520	WP_011458447.1	180	50S ribosomal protein L5
chr	NC_007899.1	1052708	1053049	-	-	-	CF_RS04525	WP_011458448.1	113	50S ribosomal protein L24
chr	NC_007899.1	1053064	1053432	-	-	-	CF_RS04530	WP_011006076.1	122	MULTISPECIES: 50S ribosomal protein L14
chr	NC_007899.1	1053467	1053718	-	-	-	CF_RS04535	WP_011458449.1	83	30S ribosomal protein S17
chr	NC_007899.1	1053711	1053929	-	-	-	CF_RS04540	WP_011458450.1	72	50S ribosomal protein L29
chr	NC_007899.1	1053935	1054351	-	-	-	CF_RS04545	WP_011458451.1	138	50S ribosomal protein L16
chr	NC_007899.1	1054378	1055049	-	-	-	CF_RS04550	WP_011458452.1	223	30S ribosomal protein S3
chr	NC_007899.1	1055058	1055393	-	-	-	CF_RS04555	WP_011458453.1	111	50S ribosomal protein L22
chr	NC_007899.1	1055412	1055678	-	-	-	CF_RS04560	WP_011458454.1	88	30S ribosomal protein S19
chr	NC_007899.1	1055684	1056538	-	-	-	CF_RS04565	WP_011458455.1	284	50S ribosomal protein L2
chr	NC_007899.1	1056565	1056900	-	-	-	CF_RS04570	WP_011458456.1	111	50S ribosomal protein L23
chr	NC_007899.1	1056917	1057591	-	-	-	CF_RS04575	WP_011458457.1	224	50S ribosomal protein L4
chr	NC_007899.1	1057608	1058273	-	-	-	CF_RS04580	WP_011458458.1	221	50S ribosomal protein L3
chr	NC_007899.1	1058571	1059545	-	-	-	CF_RS04585	WP_011458459.1	324	hypothetical protein
chr	NC_007899.1	1059655	1060620	-	-	-	CF_RS04590	WP_041468031.1	321	methionyl-tRNA formyltransferase
chr	NC_007899.1	1060610	1061449	-	-	-	CF_RS04595	WP_011458461.1	279	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
chr	NC_007899.1	1061459	1061923	-	-	-	CF_RS04600	WP_011458462.1	154	3-hydroxyacyl-ACP dehydratase FabZ
chr	NC_007899.1	1061938	1062780	-	-	-	CF_RS04605	WP_011458463.1	280	UDP-3-O-acyl-N-acetylglucosamine deacetylase
chr	NC_007899.1	1062810	1064435	-	-	-	CF_RS04610	WP_011458464.1	541	apolipoprotein N-acyltransferase
chr	NC_007899.1	1064443	1064913	-	-	-	CF_RS04615	WP_011458465.1	156	acyl-CoA thioesterase
chr	NC_007899.1	1065072	1065821	-	-	-	CF_RS04620	WP_011458466.1	249	DNA polymerase III subunit epsilon
chr	NC_007899.1	1065831	1066292	-	-	-	CF_RS04625	WP_011458467.1	153	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
chr	NC_007899.1	1066271	1066987	-	-	-	CF_RS04630	WP_041468034.1	238	DUF2709 domain-containing protein
chr	NC_007899.1	1067887	1068195	+	-	-	CF_RS04640	WP_011458469.1	102	thioredoxin
chr	NC_007899.1	1068192	1068662	-	-	-	CF_RS04645	WP_011458470.1	156	tRNA (cytidine(34)-2\'-O)-methyltransferase
chr	NC_007899.1	1068659	1069426	-	-	-	CF_RS04650	WP_011458471.1	255	FKBP-type peptidyl-prolyl cis-trans isomerase
chr	NC_007899.1	1069502	1071256	-	-	-	CF_RS04655	WP_011458472.1	584	aspartate--tRNA ligase
chr	NC_007899.1	1071231	1072523	-	-	-	CF_RS04660	WP_011458473.1	430	histidine--tRNA ligase
chr	NC_007899.1	1072592	1072792	-	-	-	CF_RS04665	WP_011458474.1	66	hypothetical protein
chr	NC_007899.1	1073039	1074406	+	-	-	CF_RS04670	WP_041468035.1	455	MFS transporter
chr	NC_007899.1	1074432	1078157	+	-	-	CF_RS04675	WP_011458476.1	1241	DNA polymerase III subunit alpha
chr	NC_007899.1	1078154	1079038	-	-	-	CF_RS04680	WP_011458477.1	294	hypothetical protein
chr	NC_007899.1	1079192	1080148	+	-	-	CF_RS04685	WP_011458478.1	318	hypothetical protein
chr	NC_007899.1	1080160	1080759	+	-	-	CF_RS04690	WP_011458479.1	199	hypothetical protein
chr	NC_007899.1	1080746	1081171	+	-	-	CF_RS04695	WP_011458480.1	141	anti-sigma regulatory factor
chr	NC_007899.1	1081173	1081595	-	-	-	CF_RS04700	WP_011458481.1	140	hypothetical protein
chr	NC_007899.1	1081706	1083007	+	-	-	CF_RS04705	WP_011458482.1	433	D-alanyl-D-alanine carboxypeptidase
chr	NC_007899.1	1083086	1083448	+	-	-	CF_RS04710	WP_011458483.1	120	hypothetical protein
chr	NC_007899.1	1083457	1084572	-	-	-	CF_RS04715	WP_011458484.1	371	RsmB/NOP family class I SAM-dependent RNA methyltransferase
chr	NC_007899.1	1084695	1085849	-	-	-	CF_RS04720	WP_011458485.1	384	hypothetical protein
chr	NC_007899.1	1085941	1087185	-	-	-	CF_RS04725	WP_011458486.1	414	hypothetical protein
chr	NC_007899.1	1087197	1088573	-	-	-	CF_RS04730	WP_011458487.1	458	hypothetical protein
chr	NC_007899.1	1089021	1090232	-	-	-	CF_RS04735	WP_011458488.1	403	phosphoglycerate kinase
chr	NC_007899.1	1090271	1091551	-	-	-	CF_RS04740	WP_011458489.1	426	inorganic phosphate transporter
chr	NC_007899.1	1091558	1092232	-	-	-	CF_RS04745	WP_011458490.1	224	TIGR00153 family protein
chr	NC_007899.1	1092286	1093245	+	-	-	CF_RS04750	WP_011458491.1	319	ABC transporter ATP-binding protein
chr	NC_007899.1	1093238	1094206	+	-	-	CF_RS04755	WP_011458492.1	322	ABC transporter ATP-binding protein
chr	NC_007899.1	1094243	1095082	-	-	-	CF_RS04760	WP_011458493.1	279	ParB/RepB/Spo0J family partition protein
chr	NC_007899.1	1095324	1095977	+	-	-	CF_RS04765	WP_011458494.1	217	hypothetical protein
chr	NC_007899.1	1096000	1096209	+	-	-	CF_RS04770	WP_041468038.1	69	hypothetical protein
chr	NC_007899.1	1096169	1096957	+	-	-	CF_RS04775	WP_011458495.1	262	polysaccharide deacetylase family protein
chr	NC_007899.1	1096961	1098181	-	-	-	CF_RS04780	WP_011458496.1	406	SufS family cysteine desulfurase
chr	NC_007899.1	1098171	1099451	-	-	-	CF_RS04785	WP_011458497.1	426	ABC transporter
chr	NC_007899.1	1099453	1100220	-	-	-	CF_RS04790	WP_011458498.1	255	Fe-S cluster assembly ATPase SufC
chr	NC_007899.1	1100224	1101678	-	-	-	CF_RS04795	WP_011458499.1	484	Fe-S cluster assembly protein SufB
chr	NC_007899.1	1102023	1103030	-	-	-	CF_RS04800	WP_011458500.1	335	tetratricopeptide repeat protein
chr	NC_007899.1	1103098	1106373	-	-	-	CF_RS04805	WP_011458501.1	1091	peptidase
chr	NC_007899.1	1106966	1108144	+	-	-	CF_RS04810	WP_011458503.1	392	porin
chr	NC_007899.1	1108523	1109344	+	-	-	CF_RS04820	WP_011458504.1	273	30S ribosomal protein S2
chr	NC_007899.1	1109344	1110192	+	-	-	CF_RS04825	WP_011458505.1	282	elongation factor Ts
chr	NC_007899.1	1110208	1110930	+	-	-	CF_RS04830	WP_011458506.1	240	UMP kinase
chr	NC_007899.1	1110932	1111474	+	-	-	CF_RS04835	WP_011458507.1	180	ribosome recycling factor
chr	NC_007899.1	1111882	1112400	+	-	-	CF_RS04850	WP_011458508.1	172	excinuclease ABC subunit B
chr	NC_007899.1	1112384	1113463	+	-	-	CF_RS04855	WP_011458509.1	359	protein arginine kinase
chr	NC_007899.1	1113949	1116675	-	-	-	CF_RS04865	WP_011458510.1	908	secretin
chr	NC_007899.1	1116672	1118177	-	-	-	CF_RS04870	WP_011458511.1	501	serine/threonine protein kinase
chr	NC_007899.1	1118195	1119310	-	-	-	CF_RS04875	WP_011458512.1	371	YscQ/HrcQ family type III secretion apparatus protein
chr	NC_007899.1	1119324	1120172	-	-	-	CF_RS04880	WP_011458513.1	282	hypothetical protein
chr	NC_007899.1	1120703	1122031	-	-	-	CF_RS04890	WP_011458515.1	442	EscN/YscN/HrcN family type III secretion system ATPase
chr	NC_007899.1	1122033	1122701	-	-	-	CF_RS04895	WP_011458516.1	222	hypothetical protein
chr	NC_007899.1	1122740	1123189	-	-	-	CF_RS04900	WP_011458517.1	149	hypothetical protein
chr	NC_007899.1	1123208	1123471	-	-	-	CF_RS04905	WP_011458518.1	87	hypothetical protein
chr	NC_007899.1	1123495	1123746	-	-	-	CF_RS04910	WP_011458519.1	83	hypothetical protein
chr	NC_007899.1	1123793	1126318	-	-	-	CF_RS04915	WP_011458520.1	841	EscD/YscD/HrpQ family type III secretion system inner membrane ring protein
chr	NC_007899.1	1126338	1126742	-	-	-	CF_RS04920	WP_041468111.1	134	CesT family type III secretion system chaperone
chr	NC_007899.1	1127091	1128107	-	-	hemA	CF_RS04925	WP_011458522.1	338	glutamyl-tRNA reductase
chr	NC_007899.1	1128689	1130497	+	-	-	CF_RS04930	WP_011458523.1	602	type IIA DNA topoisomerase subunit B
chr	NC_007899.1	1130501	1131940	+	-	-	CF_RS04935	WP_011458524.1	479	DNA topoisomerase IV subunit A
chr	NC_007899.1	1132054	1132347	+	-	-	CF_RS04940	WP_011458525.1	97	hypothetical protein
chr	NC_007899.1	1132349	1132657	+	-	-	CF_RS04945	WP_011458526.1	102	hypothetical protein
chr	NC_007899.1	1132882	1133874	+	-	-	CF_RS04950	WP_011458527.1	330	RluA family pseudouridine synthase
chr	NC_007899.1	1133981	1134217	+	-	-	CF_RS04955	WP_011458528.1	78	KH domain-containing protein
chr	NC_007899.1	1134639	1135448	+	-	-	CF_RS04965	WP_011458530.1	269	3-deoxy-8-phosphooctulonate synthase
chr	NC_007899.1	1135445	1135924	+	-	-	CF_RS04970	WP_011458531.1	159	DUF1137 domain-containing protein
chr	NC_007899.1	1135939	1136661	+	-	-	CF_RS04975	WP_011458532.1	240	LPS export ABC transporter ATP-binding protein
chr	NC_007899.1	1136940	1139489	-	-	-	CF_RS04980	WP_011458534.1	849	hypothetical protein
chr	NC_007899.1	1139645	1142239	+	-	-	CF_RS04985	WP_011458535.1	864	hypothetical protein
chr	NC_007899.1	1142512	1144464	-	-	-	CF_RS04990	WP_011458536.1	650	hypothetical protein
chr	NC_007899.1	1144570	1145856	-	-	-	CF_RS04995	WP_011458537.1	428	hypothetical protein
chr	NC_007899.1	1145966	1147612	-	-	-	CF_RS05000	WP_011458538.1	548	murein biosynthesis integral membrane protein MurJ
chr	NC_007899.1	1147678	1148547	+	-	-	CF_RS05005	WP_041468043.1	289	deoxyribonuclease IV
chr	NC_007899.1	1148616	1149245	-	-	-	CF_RS05010	WP_011458540.1	209	30S ribosomal protein S4
chr	NC_007899.1	1149467	1150444	+	-	-	CF_RS05015	WP_011458541.1	325	rhodanese-related sulfurtransferase
chr	NC_007899.1	1150480	1152192	-	-	-	CF_RS05020	WP_011458542.1	570	MFS transporter
chr	NC_007899.1	1152191	1155259	+	-	-	CF_RS05025	WP_011458543.1	1022	exodeoxyribonuclease V subunit gamma
chr	NC_007899.1	1155246	1158383	+	-	-	CF_RS05030	WP_011458544.1	1045	exodeoxyribonuclease V subunit beta
chr	NC_007899.1	1158343	1159410	-	-	-	CF_RS05035	WP_011458545.1	355	rod shape-determining protein MreC
chr	NC_007899.1	1159669	1160862	-	-	-	CF_RS05040	WP_011458546.1	397	aspartate/tyrosine/aromatic aminotransferase
chr	NC_007899.1	1161011	1163164	-	-	-	CF_RS05050	WP_011458547.1	717	transcript cleavage factor
chr	NC_007899.1	1163276	1163710	+	-	-	CF_RS05055	WP_011458548.1	144	hypothetical protein
chr	NC_007899.1	1163733	1165148	+	-	-	CF_RS05060	WP_011458549.1	471	Na(+)-translocating NADH-quinone reductase subunit A
chr	NC_007899.1	1165164	1166159	-	-	-	CF_RS05065	WP_011458550.1	331	porphobilinogen synthase
pCfe1	NC_007900.1	150	1073	+	-	-	CF_RS05075	WP_041468112.1	307	site-specific integrase
pCfe1	NC_007900.1	1157	2164	-	-	-	CF_RS05080	WP_011458552.1	335	site-specific integrase
pCfe1	NC_007900.1	2268	3644	+	-	-	CF_RS05085	WP_041468114.1	458	DNA helicase
pCfe1	NC_007900.1	3638	4681	+	-	-	CF_RS05090	WP_041468115.1	347	hypothetical protein
pCfe1	NC_007900.1	4736	5530	+	-	-	CF_RS05095	WP_041468116.1	264	virulence factor
pCfe1	NC_007900.1	5626	5934	+	-	-	CF_RS05100	WP_041468118.1	102	hypothetical protein
pCfe1	NC_007900.1	5965	6744	+	-	-	CF_RS05105	WP_041468117.1	259	ParA family protein
pCfe1	NC_007900.1	6741	7481	+	-	-	CF_RS05110	WP_011458558.1	246	virulence factor
